Date:Language-specific:Polyglot:Mean runtimes per profile:Median runtimes per profile:Most runtimes per profile:Second most runtimes per profile:Third most runtimes per profile
2014-07-08:28:49:3,5584415584415585:4,0:10:9:8
2014-07-08:28:49:3,5584415584415585:4,0:10:9:8
2014-07-14:28:49:3,5584415584415585:4,0:10:9:8
2014-07-15:28:49:3,5584415584415585:4,0:10:9:8
2014-07-16:28:50:3,576923076923077:4,0:10:9:8
2014-07-16:28:50:3,6025641025641026:4,0:10:9:8
2014-07-16:28:50:3,6025641025641026:4,0:10:9:8
2014-07-17:28:50:3,6025641025641026:4,0:10:9:8
2014-07-17:28:50:3,6025641025641026:4,0:10:9:8
2014-07-18:28:50:3,6025641025641026:4,0:10:9:8
2014-07-18:28:50:3,6025641025641026:4,0:10:9:8
2014-07-20:28:50:3,6025641025641026:4,0:10:9:8
2014-07-21:28:50:3,6025641025641026:4,0:10:9:8
2014-07-21:28:50:3,6025641025641026:4,0:10:9:8
2014-07-21:28:50:3,6025641025641026:4,0:10:9:8
2014-07-21:28:50:3,6025641025641026:4,0:10:9:8
2014-07-24:28:50:3,6025641025641026:4,0:10:9:8
2014-07-24:28:50:3,6025641025641026:4,0:10:9:8
2014-07-24:28:50:3,6025641025641026:4,0:10:9:8
2014-07-24:28:50:3,6025641025641026:4,0:10:9:8
2014-07-24:28:50:3,6025641025641026:4,0:10:9:8
2014-07-24:28:50:3,6025641025641026:4,0:10:9:8
2014-07-25:28:50:3,6025641025641026:4,0:10:9:8
2014-07-29:28:50:3,6025641025641026:4,0:10:9:8
2014-07-29:28:50:3,6025641025641026:4,0:10:9:8
2014-07-29:28:50:3,6025641025641026:4,0:10:9:8
2014-07-29:28:50:3,6025641025641026:4,0:10:9:8
2014-07-30:28:50:3,6025641025641026:4,0:10:9:8
2014-07-30:28:50:3,6025641025641026:4,0:10:9:8
2014-07-30:28:50:3,6025641025641026:4,0:10:9:8
2014-07-30:28:50:3,6025641025641026:4,0:10:9:8
2014-07-31:28:50:3,6025641025641026:4,0:10:9:8
2014-07-31:28:50:3,6025641025641026:4,0:10:9:8
2014-08-04:28:50:3,6025641025641026:4,0:10:9:8
2014-08-04:28:50:3,6025641025641026:4,0:10:9:8
2014-08-04:28:50:3,6025641025641026:4,0:10:9:8
2014-08-05:28:50:3,6025641025641026:4,0:10:9:8
2014-08-05:28:50:3,6025641025641026:4,0:10:9:8
2014-08-05:28:50:3,6025641025641026:4,0:10:9:8
2014-08-05:28:50:3,6025641025641026:4,0:10:9:8
2014-08-05:28:50:3,6025641025641026:4,0:10:9:8
2014-08-06:28:50:3,6025641025641026:4,0:10:9:8
2014-08-06:28:50:3,6025641025641026:4,0:10:9:8
2014-08-08:28:50:3,6025641025641026:4,0:10:9:8
2014-08-08:28:50:3,6025641025641026:4,0:10:9:8
2014-08-12:28:50:3,6025641025641026:4,0:10:9:8
2014-08-12:28:50:3,6025641025641026:4,0:10:9:8
2014-08-13:28:50:3,6025641025641026:4,0:10:9:8
2014-08-13:28:50:3,6025641025641026:4,0:10:9:8
2014-08-13:28:50:3,6025641025641026:4,0:10:9:8
2014-08-13:28:50:3,6025641025641026:4,0:10:9:8
2014-08-14:28:50:3,6025641025641026:4,0:10:9:8
2014-08-14:28:50:3,6025641025641026:4,0:10:9:8
2014-08-14:28:50:3,6025641025641026:4,0:10:9:8
2014-08-15:28:50:3,6025641025641026:4,0:10:9:8
2014-08-15:28:50:3,6025641025641026:4,0:10:9:8
2014-08-18:28:50:3,6025641025641026:4,0:10:9:8
2014-08-18:28:50:3,6025641025641026:4,0:10:9:8
2014-08-18:28:50:3,6025641025641026:4,0:10:9:8
2014-08-19:27:50:3,6363636363636362:4,0:10:9:8
2014-08-19:28:50:3,6025641025641026:4,0:10:9:8
2014-08-19:27:50:3,6363636363636362:4,0:10:9:8
2014-08-19:28:50:3,6025641025641026:4,0:10:9:8
2014-08-20:27:50:3,6363636363636362:4,0:10:9:8
2014-08-20:27:50:3,6363636363636362:4,0:10:9:8
2014-09-01:27:50:3,6363636363636362:4,0:10:9:8
2014-09-02:27:50:3,6363636363636362:4,0:10:9:8
2014-09-03:27:50:3,662337662337662:4,0:11:10:8
2014-09-03:27:50:3,6493506493506493:4,0:10:10:8
2014-09-03:27:50:3,6493506493506493:4,0:10:10:8
2014-09-15:27:50:3,6493506493506493:4,0:10:10:8
2014-09-18:28:50:3,6153846153846154:4,0:10:10:8
2014-09-18:28:50:3,6153846153846154:4,0:10:10:8
2014-09-19:28:50:3,6153846153846154:4,0:10:10:8
2014-09-19:28:50:3,6153846153846154:4,0:10:10:8
2014-09-19:28:50:3,6153846153846154:4,0:10:10:8
2014-09-22:28:50:3,6153846153846154:4,0:10:10:8
2014-09-23:27:50:3,6493506493506493:4,0:10:10:8
2014-09-24:27:50:3,6493506493506493:4,0:10:10:8
2014-09-25:27:50:3,6493506493506493:4,0:10:10:8
2014-09-29:27:50:3,6493506493506493:4,0:10:10:8
2014-10-02:27:50:3,6493506493506493:4,0:10:10:8
2014-10-06:27:50:3,6493506493506493:4,0:10:10:8
2014-10-06:27:50:3,6493506493506493:4,0:10:10:8
2014-10-06:27:50:3,6493506493506493:4,0:10:10:8
2014-10-07:27:50:3,6493506493506493:4,0:10:10:8
2014-10-08:27:50:3,6493506493506493:4,0:10:10:8
2014-10-09:27:50:3,6493506493506493:4,0:10:10:8
2014-10-17:27:50:3,662337662337662:4,0:10:10:8
2014-10-20:27:50:3,662337662337662:4,0:10:10:8
2014-10-24:27:50:3,662337662337662:4,0:10:10:8
2014-11-01:27:50:3,6753246753246755:4,0:10:10:8
2014-11-08:27:50:3,6753246753246755:4,0:10:10:8
2014-11-08:27:50:3,6753246753246755:4,0:10:10:8
2014-11-10:27:50:3,6753246753246755:4,0:10:10:8
2014-11-10:27:50:3,6753246753246755:4,0:10:10:8
2014-11-12:27:50:3,6753246753246755:4,0:10:10:8
2014-11-12:26:51:3,779220779220779:4,0:10:10:9
2014-11-12:27:50:3,6753246753246755:4,0:10:10:8
2014-11-12:27:50:3,6753246753246755:4,0:10:10:8
2014-11-12:26:51:3,779220779220779:4,0:10:10:9
2014-11-13:26:51:3,779220779220779:4,0:10:10:9
2014-11-13:26:51:3,779220779220779:4,0:10:10:9
2014-11-13:26:51:3,779220779220779:4,0:10:10:9
2014-11-13:26:51:3,779220779220779:4,0:10:10:9
2014-11-14:26:51:3,779220779220779:4,0:10:10:9
2014-11-17:26:51:3,779220779220779:4,0:10:10:9
2014-11-24:26:51:3,779220779220779:4,0:10:10:9
2014-11-26:26:51:3,779220779220779:4,0:10:10:9
2014-12-01:26:51:3,779220779220779:4,0:10:10:9
2014-12-02:26:51:3,779220779220779:4,0:10:10:9
2014-12-02:26:51:3,779220779220779:4,0:10:10:9
2014-12-06:26:51:3,779220779220779:4,0:10:10:9
2014-12-08:26:51:3,779220779220779:4,0:10:10:9
2014-12-08:26:51:3,779220779220779:4,0:10:10:9
2014-12-08:26:51:3,779220779220779:4,0:10:10:9
2014-12-16:27:51:3,7435897435897436:4,0:10:10:9
2014-12-16:27:51:3,7435897435897436:4,0:10:10:9
2014-12-16:27:51:3,7435897435897436:4,0:10:10:9
2014-12-16:27:51:3,7435897435897436:4,0:10:10:9
2014-12-17:27:51:3,7435897435897436:4,0:10:10:9
2014-12-18:27:51:3,7435897435897436:4,0:10:10:9
2014-12-18:27:51:3,7435897435897436:4,0:10:10:9
2014-12-21:27:51:3,7435897435897436:4,0:10:10:9
2014-12-22:27:51:3,7435897435897436:4,0:10:10:9
2014-12-23:27:51:3,7435897435897436:4,0:10:10:9
2014-12-23:27:51:3,7435897435897436:4,0:10:10:9
2015-01-07:27:51:3,7435897435897436:4,0:10:10:9
2015-01-07:27:51:3,7435897435897436:4,0:10:10:9
2015-01-07:27:51:3,7435897435897436:4,0:10:10:9
2015-01-08:27:51:3,7435897435897436:4,0:10:10:9
2015-01-21:27:51:3,7435897435897436:4,0:10:10:9
2015-01-21:27:51:3,7435897435897436:4,0:10:10:9
2015-01-21:27:51:3,7435897435897436:4,0:10:10:9
2015-01-26:26:51:3,779220779220779:4,0:10:10:9
2015-02-03:26:51:3,779220779220779:4,0:10:10:9
2015-02-03:26:51:3,779220779220779:4,0:10:10:9
2015-02-05:26:50:3,736842105263158:4,0:10:10:9
2015-02-05:26:50:3,736842105263158:4,0:10:10:9
2015-02-11:26:50:3,776315789473684:4,0:10:10:9
2015-02-16:26:49:3,746666666666667:4,0:10:10:9
2015-02-17:27:49:3,7105263157894735:4,0:10:10:9
2015-02-17:27:49:3,7105263157894735:4,0:10:10:9
2015-02-23:27:49:3,7105263157894735:4,0:10:10:9
2015-02-23:27:48:3,6933333333333334:4,0:10:10:9
2015-02-23:27:49:3,776315789473684:4,0:10:10:10
2015-02-27:27:49:3,776315789473684:4,0:10:10:10
2015-02-28:27:49:3,776315789473684:4,0:10:10:10
2015-03-02:27:49:3,776315789473684:4,0:10:10:10
2015-03-02:27:49:3,776315789473684:4,0:10:10:10
2015-03-02:27:49:3,776315789473684:4,0:10:10:10
2015-03-03:27:49:3,776315789473684:4,0:10:10:10
2015-03-05:27:49:3,776315789473684:4,0:10:10:10
2015-03-05:27:49:3,776315789473684:4,0:10:10:10
2015-03-07:27:48:3,7733333333333334:4,0:10:10:10
2015-03-11:27:49:3,776315789473684:4,0:10:10:10
2015-03-14:27:48:3,7733333333333334:4,0:10:10:10
2015-03-15:25:48:3,8493150684931505:4,0:10:10:10
2015-03-15:26:48:3,810810810810811:4,0:10:10:10
2015-03-16:25:48:3,8493150684931505:4,0:10:10:10
2015-03-16:25:48:3,8493150684931505:4,0:10:10:10
2015-03-16:24:49:3,863013698630137:4,0:10:10:10
2015-03-16:24:48:3,888888888888889:4,0:10:10:10
2015-03-18:24:49:3,863013698630137:4,0:10:10:10
2015-03-19:24:49:3,863013698630137:4,0:10:10:10
2015-03-20:24:49:3,863013698630137:4,0:10:10:10
2015-03-20:24:49:3,863013698630137:4,0:10:10:10
2015-03-20:24:49:3,863013698630137:4,0:10:10:10
2015-03-23:24:49:3,863013698630137:4,0:10:10:10
2015-03-24:24:49:3,863013698630137:4,0:10:10:10
2015-03-24:24:49:3,863013698630137:4,0:10:10:10
2015-03-25:24:49:3,863013698630137:4,0:10:10:10
2015-03-25:24:49:3,863013698630137:4,0:10:10:10
2015-03-25:24:49:3,863013698630137:4,0:10:10:10
2015-03-25:24:49:3,863013698630137:4,0:10:10:10
2015-03-26:24:49:3,863013698630137:4,0:10:10:10
2015-03-26:24:49:3,863013698630137:4,0:10:10:10
2015-03-26:27:49:3,776315789473684:4,0:10:10:10
2015-04-01:24:49:3,863013698630137:4,0:10:10:10
2015-04-10:23:49:3,9027777777777777:4,0:10:10:10
2015-04-13:23:49:3,9027777777777777:4,0:10:10:10
2015-04-14:23:49:3,9027777777777777:4,0:10:10:10
2015-04-14:23:49:3,9027777777777777:4,0:10:10:10
