Date:Profiles with Native Services in percent:Profiles w/o Native Services in percent
2016-07-27:69,86301369863014:30,13698630136986
2016-07-27:69,86301369863014:30,13698630136986
2016-08-01:69,86301369863014:30,13698630136986
2016-08-01:69,86301369863014:30,13698630136986
2016-08-01:70,27027027027027:29,729729729729726
2016-08-02:70,27027027027027:29,729729729729726
2016-08-02:69,86301369863014:30,13698630136986
2016-08-04:69,86301369863014:30,13698630136986
2016-08-04:70,27027027027027:29,729729729729726
2016-08-04:69,86301369863014:30,13698630136986
2016-08-04:70,27027027027027:29,729729729729726
2016-08-04:69,86301369863014:30,13698630136986
2016-08-04:69,86301369863014:30,13698630136986
2016-08-04:70,27027027027027:29,729729729729726
2016-08-05:69,86301369863014:30,13698630136986
2016-08-05:69,86301369863014:30,13698630136986
2016-08-08:69,44444444444444:30,555555555555557
2016-08-08:69,44444444444444:30,555555555555557
2016-08-08:69,44444444444444:30,555555555555557
2016-08-08:69,44444444444444:30,555555555555557
2016-08-08:69,44444444444444:30,555555555555557
2016-08-09:70,83333333333334:29,166666666666657
2016-08-09:70,83333333333334:29,166666666666657
2016-08-09:70,83333333333334:29,166666666666657
2016-08-09:69,44444444444444:30,555555555555557
2016-08-09:69,44444444444444:30,555555555555557
2016-08-10:71,23287671232876:28,76712328767124
2016-08-10:71,23287671232876:28,76712328767124
2016-08-10:71,23287671232876:28,76712328767124
2016-08-17:71,23287671232876:28,76712328767124
2016-08-17:70,83333333333334:29,166666666666657
2016-08-17:70,83333333333334:29,166666666666657
2016-08-17:71,23287671232876:28,76712328767124
2016-08-17:71,23287671232876:28,76712328767124
2016-08-22:71,23287671232876:28,76712328767124
2016-08-22:70,83333333333334:29,166666666666657
2016-08-22:71,23287671232876:28,76712328767124
2016-09-01:70,83333333333334:29,166666666666657
2016-09-03:70,83333333333334:29,166666666666657
2016-09-21:70,83333333333334:29,166666666666657
2016-09-26:70,83333333333334:29,166666666666657
2016-09-26:70,83333333333334:29,166666666666657
2016-09-30:70,83333333333334:29,166666666666657
2016-10-01:71,23287671232876:28,76712328767124
2016-10-05:71,23287671232876:28,76712328767124
2016-10-05:71,62162162162163:28,378378378378372
2016-10-06:72,0:28,0
2016-10-06:72,0:28,0
2016-10-11:72,0:28,0
2016-10-20:72,0:28,0
2016-10-20:72,0:28,0
2016-10-20:72,0:28,0
2016-10-20:72,0:28,0
2016-10-20:72,36842105263158:27,631578947368425
2016-10-20:72,0:28,0
2016-10-26:72,0:28,0
2016-10-27:72,0:28,0
2016-10-27:72,0:28,0
2016-10-27:72,0:28,0
2016-11-01:71,62162162162163:28,378378378378372
2016-11-23:70,83333333333334:29,166666666666657
2016-11-30:71,62162162162163:28,378378378378372
2016-12-02:71,62162162162163:28,378378378378372
2016-12-19:71,62162162162163:28,378378378378372
2017-01-16:71,62162162162163:28,378378378378372
2017-01-24:71,62162162162163:28,378378378378372
2017-01-24:71,62162162162163:28,378378378378372
2017-02-02:71,23287671232876:28,76712328767124
2017-02-09:71,23287671232876:28,76712328767124
2017-03-06:71,62162162162163:28,378378378378372
2017-03-06:71,62162162162163:28,378378378378372
2017-03-06:71,62162162162163:28,378378378378372
2017-03-06:71,62162162162163:28,378378378378372
2017-03-06:71,62162162162163:28,378378378378372
2017-03-06:71,62162162162163:28,378378378378372
2017-03-06:71,62162162162163:28,378378378378372
2017-03-09:72,0:28,0
2017-03-09:71,62162162162163:28,378378378378372
2017-03-09:71,62162162162163:28,378378378378372
2017-03-09:71,62162162162163:28,378378378378372
2017-03-09:71,62162162162163:28,378378378378372
2017-03-09:72,0:28,0
2017-03-09:72,0:28,0
2017-03-09:71,62162162162163:28,378378378378372
2017-03-09:72,0:28,0
2017-03-10:71,62162162162163:28,378378378378372
2017-03-13:71,62162162162163:28,378378378378372
2017-04-12:71,62162162162163:28,378378378378372
2017-04-26:72,22222222222221:27,777777777777786
2017-04-26:71,62162162162163:28,378378378378372
2017-04-26:71,23287671232876:28,76712328767124
2017-04-26:71,83098591549296:28,16901408450704
2017-04-29:71,83098591549296:28,16901408450704
2017-04-30:71,83098591549296:28,16901408450704
2017-05-04:71,83098591549296:28,16901408450704
2017-05-04:71,83098591549296:28,16901408450704
2017-05-05:71,83098591549296:28,16901408450704
2017-05-08:71,83098591549296:28,16901408450704
2017-05-09:71,83098591549296:28,16901408450704
2017-05-10:71,83098591549296:28,16901408450704
2017-05-11:72,85714285714285:27,142857142857153
2017-05-13:71,83098591549296:28,16901408450704
2017-06-07:72,85714285714285:27,142857142857153
2017-07-03:72,85714285714285:27,142857142857153
2017-07-03:72,85714285714285:27,142857142857153
2017-07-05:72,46376811594203:27,53623188405797
2017-07-07:72,46376811594203:27,53623188405797
2017-07-07:72,46376811594203:27,53623188405797
2017-07-07:72,85714285714285:27,142857142857153
2017-07-10:72,46376811594203:27,53623188405797
2017-07-10:72,46376811594203:27,53623188405797
2017-07-11:72,46376811594203:27,53623188405797
2017-07-11:72,46376811594203:27,53623188405797
2017-07-11:72,46376811594203:27,53623188405797
2017-07-12:71,83098591549296:28,16901408450704
2017-07-13:72,46376811594203:27,53623188405797
2017-08-22:72,46376811594203:27,53623188405797
2017-08-23:72,46376811594203:27,53623188405797
2017-08-23:72,46376811594203:27,53623188405797
